ID	Ctrl_1	Ctrl_2	Ctrl_3	Ctrl_4	Ctrl_5	Ctrl_6	Ctrl_7	Ctrl_8	Ctrl_9	BRCA1_1	BRCA1_2	BRCA1_3	BRCA1_4	BRCA1_5	BRCA1_6	BRCA1_7	BRCA1_8	BRCA1_9	BRCA2_1	BRCA2_2	BRCA2_3	BRCA2_4	BRCA2_5	BRCA2_6	BRCA2_7	BRCA2_8
205008_s_at	5.742724843316959	5.318777727771303	5.50558425697643	5.479845479395146	5.399716693211681	5.624854093284519	5.426732941634821	5.449785637845461	5.369333016578716	5.416500254097953	5.443426797265421	5.361163108828368	5.499053390499155	5.411708440125257	5.415426252150944	5.446997919026571	5.62832619082203	5.738504305289974	5.331220928415402	5.371350682845351	5.470922856128421	5.53300702865167	5.428136148347779	5.489830037298065	5.3256504465354215	5.300711819030261
205009_at	4.911614464254728	5.018390346512046	5.073714615951677	4.964752398779305	4.994255048986093	4.886915318537185	5.0543773444592555	4.9244387991012415	4.959808255967731	5.048539801365572	4.936726236538703	4.9133674238758065	4.845555387929188	4.9758249306916875	4.9644061677168905	5.1337266665717	5.021717464916952	4.981857981572964	5.00334823158218	4.993233858811361	4.971142503923717	4.954813736817078	4.992437508890678	5.001769595539254	5.073961250643942	4.968258024455271
205010_at	5.463929936928362	5.562836589126433	5.705829231494488	5.691706918215045	5.598083933134408	5.6355561945937	5.741244394904304	5.6107754800292415	5.534500631674005	5.523533938965458	5.56594124623088	5.517614304848344	5.732004318175422	5.609061333262667	5.743848518502011	5.6746704654849065	5.508367606324149	5.486752930062166	5.652111576436551	5.53884251297264	5.593973995851092	5.643171860421666	5.522826089523036	5.669822005326617	5.666372039096784	5.505049136233273
205011_at	5.744567141210762	5.6478626880011475	5.376708376224501	5.326442084576005	5.539011582751449	5.721530281307156	5.375178358179331	5.672159428175066	5.651611141839802	5.667407487071235	5.469288929540463	5.516185029808533	5.528716321811719	5.560363113640737	5.343523501888328	5.773917723464469	5.942238206896884	5.842803266177841	5.668707707375673	5.7704805055031425	5.699051792930808	5.955540939756508	5.694760330879792	5.705110689630166	5.614558304806219	5.791677212615732
205012_s_at	5.739912058783889	5.743020727038683	5.7469637281322115	5.785687846770513	5.7826435607151625	5.915515188019871	5.761651137953824	5.728884772912831	5.811615509913111	5.796344265792839	5.829094887950676	5.824611933594849	5.809219706339005	5.824583189961493	5.790097852496212	5.760901429446196	5.811857408770354	5.806990320103939	5.735143279656322	5.769963394180219	5.747466519515696	5.811380709978558	5.7907487146946615	5.761607883135458	5.778611319256671	5.753491906453678
205013_s_at	5.711961986882727	5.774519192693091	5.634515946089005	5.508849656587717	5.618571414351411	5.488565660454947	5.753043173429819	5.66971354405712	5.663241793520722	5.147144810744471	5.525369931108888	5.703715056360849	5.482345895969687	5.681379189728943	5.405856280688856	5.611565890302611	5.7305106071735965	5.706149049560126	5.641403513516822	5.76870899748287	5.843101263086674	5.690140072991293	5.881696985377111	5.756549705375569	5.5117789440756315	5.733035115339554
205014_at	4.9109964683543765	5.049786787225372	5.038382072496103	4.910157953730499	5.011547875739616	4.981445035255962	4.997552595768324	4.9858732650781885	4.875283949283317	4.996346425130395	5.001746500454088	4.906250306518202	4.958572035587258	4.982673542385903	4.868069190463232	4.918328670429052	4.989102041365682	4.970159661933328	4.977064767535401	5.019781941936871	5.057941224194892	4.979257950113783	4.913806656880362	5.009891948288941	4.990727159667907	5.029288025207624
205015_s_at	4.774304451074345	4.843076154363381	4.8943508162523495	4.911739264724879	4.913848039642573	4.90136291403992	4.82344590822347	4.887551754833894	4.876404885598874	4.937741203994419	4.831664272007076	4.754320031418991	4.976578755105346	4.889171367782983	4.825245963693325	4.888911406761496	4.9421410938034604	4.8831536211496	4.844424552579147	4.8552503323406375	4.878753704935869	4.838791237725017	4.9147417704586385	4.824339479102171	4.873295758492977	4.8608228641549385
205016_at	4.852666031929803	4.9000118039417995	4.8979696307301	4.958620305045496	4.936969817017107	5.089606637692323	4.9544182042496825	4.982509613607581	4.850988751518074	4.802826440735215	4.965484499390064	4.918732055997915	4.808788494214785	4.924406878788318	4.919224236202311	4.794595159447572	4.875397663390799	5.011884564470818	4.966011831923993	5.004576452992841	4.885547952577254	4.901310913845054	4.902530492102502	4.896684428414827	4.850573533725313	5.005502867906819
205017_s_at	5.1378900812580275	5.313689883872697	5.167834387665802	5.11848410890099	5.244903611256977	5.244759834686248	5.204636960360595	5.241624646190122	5.326471757228408	5.261499714973633	5.296334160623366	5.054379550413373	5.207485431618167	5.196503663579302	5.216951080445265	5.55355553164262	5.392096128272255	5.281396530937499	5.148555063965194	5.135509723353413	5.1585630779198555	5.373633333260896	5.210399656917727	5.179198747113551	5.319967551864055	5.04156857386609
205018_s_at	5.209308144647475	5.326316000525166	5.186159169980861	5.092828100591882	5.399569004579467	5.222931149393514	5.235736740760383	5.16608572780208	5.297687717948016	5.206510369532227	5.212051929409566	5.163877311767058	5.210382848260294	5.219054652020186	5.231718611339092	5.559556842250306	5.396384693947679	5.245914466423314	5.258728335307094	5.129226881349959	5.253994502847627	5.425752618128416	5.3068115089384165	5.208725717640764	5.233555672125482	5.069821740225688
205019_s_at	5.164675307272347	5.180503074286398	5.054609429166256	5.14673001316631	5.211386874953026	5.309042799773471	5.014023092572403	5.2455744198794445	5.0632051201418475	5.31188824178287	5.074864959830914	5.06111920387033	5.003284769716118	5.139061478253319	4.9321314223971155	5.107675915073902	5.134701089377748	5.248929681680941	5.487732414624705	5.269549981804421	5.301748461369803	4.960884765652222	5.2368314097489055	5.148216078881861	5.069878051501366	5.341024479612647
205020_s_at	5.662142401317771	5.738914573582183	5.654980712368823	5.74478213465218	5.688555585609608	5.656752572123912	5.73634608076791	5.635700995289338	5.548117189591067	5.312048287411199	5.749270230586204	5.599661587921383	5.351023374910509	5.546763267611852	5.410141720224591	5.537559880654473	5.627144668483009	5.797441546090079	5.762802969792003	5.546793058757192	5.696744051605973	5.767487258901492	5.675583019796116	5.721796309400085	5.49011185771696	5.583409262407162
205021_s_at	5.432696141201525	5.562128866599251	5.385390906055914	5.444868519540413	5.538792540247109	5.715432794819995	5.487783710308921	5.59437143726262	5.508264441591202	5.394931998360492	5.432670425595085	5.417791760450222	5.404237525259765	5.565404346845767	5.373197614321879	5.44541420689336	5.38383535732657	5.333064350634585	5.511943982020022	5.535645838202176	5.521818807152457	5.52002173452621	5.484142805254751	5.652474965071744	5.507807772695883	5.498517668223352
205022_s_at	6.067415407040801	5.926649805954648	5.908935876886804	6.039848432232835	6.0761546159077655	5.804693694989316	5.963214547143759	6.084693284395739	6.051445510301357	6.101117725282001	5.941988381299149	5.999876733724767	5.998954130995112	6.012944318395459	5.989388967599768	6.019317963557731	5.957872258060852	6.015471833661677	6.012949832711446	6.043832660630621	6.025194540909781	6.044671950112489	6.076928953888732	6.010536097747226	5.965737568584539	6.068775616321156
205023_at	5.143231874675212	5.111800329680123	5.0733164541571965	5.129874227771651	5.008426754605994	5.043829377058475	5.046984316499726	4.936006133739021	5.009545307905315	4.939369941605767	5.144042564261467	5.0668880621559245	5.200530378176705	5.111390385255691	5.160007481308475	5.040092316159428	4.993223598802933	5.01081058238923	4.972154160430803	4.961410861624043	5.01289942929348	5.1449843857413455	5.037286156558375	5.128932416796004	5.0776314581247854	4.9819144827038775
205024_s_at	5.989210805086582	5.855889293978743	6.035264947050124	6.017158804937996	5.6897505152988606	5.30969920858278	5.9527887195784785	5.2273711118601245	5.805588074057716	5.370678886442618	5.999612912815072	5.923004530072795	5.98794157263045	5.928355437383252	6.003738359632619	5.595246914737115	5.759270333926462	5.879146734618435	5.303735147808408	5.356232904185878	5.898613402088129	5.881714254012082	5.821694507248742	5.86384360789452	5.77679787525493	5.348316422196288
205025_at	5.462728906551062	5.466576408485078	5.084498845746691	5.3237225494414995	5.37050413916226	5.628191608519073	5.358627098180508	5.490353645637773	5.259537089037656	5.626653850373058	5.313063506703403	5.4246788686908785	5.356544292791749	5.388887578083115	5.30681322497936	5.444402630040895	5.477701766775549	5.498790966779819	5.313349475248825	5.516972855596429	5.373689053832606	5.346578699504884	5.273519831743889	5.32657386645386	5.372995738290403	5.521321659270031
205026_at	5.819606287832909	5.8506007867724295	5.753527544293844	5.677843423844676	5.818478239515338	5.605877305817305	5.716604969542648	5.807031100959118	5.844827243420653	5.632659470238125	5.663304738922244	5.60909359606402	5.7366762140245315	5.789371419542163	5.699442517471196	5.78480979599358	5.844551762019579	5.7575350578745885	5.799495088375517	5.65757295303855	5.799511839718577	5.73851514644388	5.647790079856374	5.744070529474455	5.600916040495415	5.684333311262993
205027_s_at	5.504649859515708	5.479002565429674	5.64272887083945	5.443824808824647	5.328971294255694	5.115264687155891	5.495059822394491	5.055037094688598	5.464784671441873	5.523632140787742	5.525336606991525	5.494339302452626	5.448430321323006	5.466592771083562	5.415491569514174	5.259771628601451	5.581596518958802	5.699519346477439	5.471244671174849	5.4710129027601875	5.701402239770618	5.645401114109087	5.720399417167526	5.598567416996532	5.5476528978570725	5.488374779026975
205028_at	5.06561141237023	4.966187341708772	4.973215370958543	5.042247282207416	5.021810723315568	4.952202402942937	4.940854861084357	5.029138454268993	5.017606128356858	4.958373284199726	5.000365961279609	4.969929488083647	5.085785774430231	5.043117321981	4.979258874952303	4.997484111486432	4.996673656258047	4.977081027464131	4.996464406188975	5.039767724633408	4.920130340939296	4.913696989154256	4.9301644585563364	4.960037610297945	4.949275584217027	4.970064758351074
205029_s_at	4.797329388468388	4.834079096554708	4.779662229543977	4.900192747434821	4.925930185749752	4.866420908473898	4.8247308276091925	4.8526534854023975	4.787470675282821	4.826722310888985	4.763746550254317	4.782304669452365	4.814597377520253	4.852709806316473	4.795685744105093	4.882292789961564	4.920183555707074	4.810206103132753	4.847737685541322	4.822257511636364	4.746101352913294	4.817074204981988	4.807853318517235	4.822471640787785	4.805067191723626	4.833755551011507
205030_at	4.900240371346232	4.92517109795796	4.933816303903072	4.874405002939274	4.91805227181033	5.002986260635994	4.925872257199596	4.916904804391231	4.915060179567227	4.845557584394343	4.929974159144137	4.862458339054551	4.8374422350171855	5.001952916968562	5.00310049397454	4.902377074353415	4.962804521622033	4.927997787341277	4.836776774854667	4.8039876736009175	4.834798682047058	4.855122083660805	4.885528826865301	4.860922081783899	4.869928150266	4.805715147321479
205031_at	5.084468137864426	5.010254682616991	5.044624960498292	5.012060247583964	4.971116509576588	5.151472694786385	4.986569433268796	5.01045507917866	5.017133043451043	5.043616276074375	5.051862731639199	5.0154042143616175	4.955531127848832	4.990820550408176	4.9922035173377095	4.991614653117805	5.060638405314681	4.966221501119643	5.031246903221918	5.016190240241362	5.055584005052228	5.031935126998287	5.0118203709041635	5.07117379055649	4.97625318448736	4.995488927662365
205032_at	4.97017654872579	5.018825986217323	5.177046576138751	5.100752498717064	5.134920629812157	5.126313698188888	5.000711059911808	5.030250613898606	5.025476526076468	5.035818133789162	5.060465246115521	5.098331394783483	5.021635315113524	5.024705309644557	4.993163208142042	5.061828426561917	4.9349088663592	4.965871739150765	5.0668810647896265	5.029030085524058	5.011180556756197	4.986720463808451	4.947187779267037	5.041963732638088	5.002518232060665	5.025994281920398
205033_s_at	4.884067136828841	4.972809594348248	4.869036793064642	4.971991073734718	4.981077809605999	4.892227951379799	4.935118900199237	5.004797162186082	4.923975511071731	4.933938779653556	5.028191310600396	4.939374268615848	4.91105074482208	5.005929433428629	4.962219817606341	4.886595646913615	5.017259807968518	4.934774950476547	4.979076836723138	4.94139695411529	4.981355515786058	4.951061723980751	4.9128275457647055	4.947038232252847	5.008013929485014	4.897126827779662
205034_at	5.720251540801368	5.848578348270923	6.081138381121528	5.942717857397588	5.557669832346646	5.428766799741027	5.909044272085756	5.096564863084418	5.686172104260586	5.422643232760163	5.898427114855597	5.914337433178158	5.958104153874499	5.874191341222595	6.016033635538189	5.270984109706088	5.438495847005705	5.741237481846407	5.398025980002813	5.351654234958153	5.691301017049746	5.791650479301757	5.738790709121659	5.878323917789545	5.831283204076481	5.352714144105888
205035_at	6.065530499842048	5.8452702341420695	5.757285286111337	5.879225225432425	5.776416595081008	5.828696381648806	5.878855236486845	5.842239022236049	5.755894704947296	5.80785040900446	5.758875934196052	5.765215904099879	5.840190857127716	5.7943224694145075	5.8040286339701606	5.737476211647706	5.947290528171525	6.065849595458062	5.731615251474114	5.759468265095788	5.832720236878076	5.907809228706378	5.62357683923357	5.7639717139817455	5.7133028355014766	5.724081930321776
205036_at	6.152573048743581	6.2167886121593545	6.23652541107191	6.190315946395012	6.164132255367916	6.136421736869869	6.229034884622923	6.165654081782209	6.179489369270083	6.157575270556852	6.250153540508015	6.19850172027391	6.21776293685053	6.218413949834997	6.2132969555377615	6.167542189792498	6.196346515283166	6.123620416260102	6.204473144777413	6.1539628383692015	6.163980397821742	6.169964935670777	6.161676092115015	6.1967883145204885	6.189463278995697	6.146533189962815
205037_at	5.538648645485717	5.6395650981189025	5.691341073856083	5.724282343570434	5.666985783252465	5.735876852159325	5.627917559455558	5.525481764253155	5.723057150188087	5.813225476637093	5.662457673898752	5.765401920407209	5.756274301514088	5.767005157884073	5.7531951760786	5.750948218941301	5.652465897880488	5.665804364682893	5.744132416840026	5.701602531853145	5.63602931825827	5.631847120089565	5.606623773382208	5.5930956431859125	5.669624542763811	5.699048920239935
205038_at	5.99903063003333	5.991085908042314	5.942369818927657	5.962174308226145	6.0277543837863865	5.992120361138636	5.907276769464964	5.970153976746528	5.9464207067713595	5.993181738204152	5.941496537689671	5.871530937904315	5.949333074301995	5.944690930672755	5.927379325900426	5.939624235761855	6.007977255717471	5.99487979400297	5.97845944530295	5.9824200431444385	5.9536262624834935	6.011829538365635	5.991104862432625	5.961690918988583	5.943969254517514	5.974588899840654
205039_s_at	6.237914444973523	6.262687735632172	6.2170953005729945	6.227837023415596	6.282026062994477	6.199216765390599	6.174840818987558	6.28144666502678	6.211830793051373	6.241414842467918	6.179104229604575	6.106962367290478	6.212682726487895	6.30344496535857	6.2552168685815985	6.342368961014856	6.259450047449278	6.236742231404195	6.270402980485504	6.352415709496223	6.212043106668038	6.301877489552267	6.220386534575247	6.193688531734707	6.192846059028925	6.34461732051076
205040_at	4.888833655766067	4.932935266079288	4.816818715668313	4.882426695162253	4.8982016999924465	4.81171054084103	4.882299639601247	4.8782449075461685	4.79327487616582	4.873417075597033	4.81097242839449	4.899417839867119	4.776351339076104	4.884381304903715	4.958880941587834	4.856858929625387	5.142199214740351	4.892927302952765	4.8567963756875265	4.941412792392263	4.8287965679867355	4.881383481986917	4.935381439889601	4.8228973603602725	4.882665888765552	4.995322719521379
205041_s_at	4.890268582431695	4.816196822495555	4.903315767025066	4.897013574197492	4.95394472563088	4.872665979238322	4.85498790041197	4.85416383132853	4.805710984562488	4.832356608851114	4.839501946663173	4.827163257899898	4.925997892329486	4.892476298300672	4.820625988825998	4.850062266822154	4.823593123001693	4.912254802733088	4.843146367452469	4.8272821864918365	4.798101046430663	4.839898681344429	4.9671625130003685	4.852060033066419	4.8450534461222174	4.851730718550371
205042_at	5.564874169654172	5.492847339935288	5.62407247525394	5.594614404344991	5.51469723649303	5.344801766418312	5.457621759652648	5.388667805406408	5.507552893329099	5.477485018952374	5.4280978330293	5.475950219465245	5.510062890990291	5.536748159253128	5.475877659880489	5.391045502170122	5.545091056342734	5.678003697653046	5.564433677419533	5.469006131185822	5.617724248801916	5.711866635175468	5.523223349390023	5.58446814921954	5.436370248541498	5.460407976671057
205043_at	5.180051115381635	5.193680486892624	5.125015016117501	5.080722260524669	5.038251136966247	5.181391328797225	5.113252312830034	5.060230310664076	5.053370202040665	4.8944300771885505	5.092064832432747	5.025658220621296	5.037666939884119	5.0477512424883315	5.015658236339423	5.140519592404271	5.251418418075063	5.0258829796859565	5.01353343297303	4.993052788304331	5.018378690466324	5.006542544212962	4.9586139796279465	4.992883872238739	4.988179501339281	4.9713207527113745
205044_at	4.840109173155209	4.853333477582333	4.907397004872777	4.90010802887301	4.833258837751678	4.8195668420615245	4.878178186532724	4.972465958446256	4.8272309502368795	4.911843927024002	4.862893339739974	4.754645282675277	4.887837982808555	4.83003179218983	4.880000133590463	4.730290697170258	4.841787045839679	4.819024289829268	4.875554569519202	4.862020012871679	4.900858023965485	4.865018527973123	4.844683240243932	4.763621701666124	4.894788663719417	4.859208038633931
205045_at	5.237645906142546	5.181747543521848	5.127245294507079	5.13196264731145	5.110378608795023	5.101784972911911	5.066044839406273	5.022107445114905	5.1827961565593474	5.0678430879042295	5.072399857562485	5.139721325515114	5.1410945860392285	5.0740438653440725	5.095981220575753	5.140997664747492	5.199631434248472	5.094567980856517	5.088858855496177	5.008827268361999	5.044013205946705	5.130136511535392	5.111466718889113	5.089480656918554	5.072726182514929	4.974801152661354
205046_at	6.077095266519453	6.013288259330621	6.130480012445942	6.097225399362982	5.882828718451921	5.638401436258531	6.076694026756305	5.381518546542866	5.993577707553462	5.617143165440214	6.071608740132522	6.042109512159934	6.158134927008243	6.058136558988051	6.147270951776359	5.97295306382262	5.896675925380441	6.042848251648451	5.565135430837741	5.474545301008781	5.905410248816703	5.9959142652646555	5.92094105785663	6.047275485233705	5.8705084593162535	5.48831450353506
205047_s_at	6.170751918799462	6.166681909300206	6.250967603013682	6.222237242794388	6.123285461082501	6.109140360989095	6.292931188242904	5.997265042661573	6.101679007788525	6.122378843941023	6.23324202040153	6.413864937257334	6.267171070093268	6.203070159124262	6.315005428063601	6.312514495181346	6.312346313412908	6.414209456894406	6.143182405825164	6.127639462434207	6.09630570614025	6.449220743540686	6.2945301042768484	6.090335329209807	6.205986266641124	6.115035273175506
205048_s_at	4.934881362743448	5.832335867412018	5.026436429438395	4.858192920002857	4.882530324881097	4.952299722827678	5.18740798178916	5.9015335109101335	5.003915572792192	5.763381578083428	5.092213319647933	5.771660966835243	5.1493985671181175	5.729915319879497	5.772751517594832	5.241343115835114	5.843491264051869	4.933071430171945	5.711186787659752	5.745748461752387	4.764558515095048	5.9438145831421965	4.982726019513842	5.79399505632553	5.756731897706743	5.75090285596789
205049_s_at	5.935677563159867	5.878744255357358	5.152183523378185	5.65717302561823	5.889322768078564	6.057561562086173	5.904450463402043	6.191783180879341	5.987283640456939	5.3757173879979385	5.609730665427221	5.660223602468318	5.6302206683833935	5.6994919007461275	5.546804042548655	5.956478870899302	5.897481698550666	5.935145073758298	6.016322469121747	6.1299466796264355	6.007037810476798	5.556239713704337	6.131397531289649	6.04910155143751	5.529165096459194	6.121497081474656
205050_s_at	5.515086736996378	5.413469185003417	5.1991876514934825	5.3576440162232055	5.399847184775721	5.412699111302089	5.270071581446508	5.355787830788674	5.275320218447897	5.198363230317733	5.301945264251996	5.271761087796534	5.307432950812191	5.4075251625657135	5.370938362051934	5.319061639829062	5.428342957327418	5.22316663386747	5.136051795068615	5.177976273283861	5.230249656705127	5.299972660205905	5.155296582384961	5.168217455088242	5.1471098705262905	5.210809276242457
205051_s_at	5.067214932474597	5.014174682126519	5.0966041905287796	5.023282498730599	5.997433723530739	5.217907260767189	5.0931547133110175	5.069836736549778	5.046309063251411	5.647667783127122	5.129038814352481	5.549149226112066	5.24461009517527	5.109225570206103	5.319749539310979	5.001002846671476	5.084752741236753	4.892138381125861	5.129180260090342	5.2446332982762724	5.093417551234752	5.017358207693223	4.9569759529623685	4.844726328981779	5.697277267660104	5.280475123114624
205052_at	5.955080853930357	5.952844876744012	5.956018293365857	5.989846471382279	5.863037170123322	5.878363460237272	5.906048148806399	5.830795448998773	5.991634289352691	5.911101359728856	6.008289880434811	5.963462318493843	6.0555486807191	5.994699337904592	6.008630132652021	6.062779225919285	6.0409429913599375	6.060963874340724	5.976053120811583	6.002374781460577	6.018421533395921	6.096039731672882	6.023182258936878	6.0412681136893065	6.017044580727154	6.0187312675910265
205053_at	6.299178668402571	6.1721029054939756	6.218215414987147	6.193849269395862	6.0354531374474405	5.956644690885076	6.283326560531817	5.860545609208313	6.156465979634972	5.796913008722897	6.192201338783382	6.23244136866352	6.236491059040852	6.208339246182266	6.236876258351485	6.125147300046874	6.2101558110411075	6.095385384754706	5.885860548502514	5.7818668785371345	6.239183037215877	6.188350498355149	6.20694341654152	6.222036165885047	6.062086692675307	5.756043464334198
205054_at	4.8455022781370145	4.942446868436974	4.931808250024083	4.799204575415104	4.756517743515586	4.797669126248658	4.817020086984863	4.91544888421302	4.84142081390597	4.85940610076742	4.895032531003527	4.831753475588995	4.924965990392128	4.801212838396223	4.798914740954242	4.880854744928367	5.008583425704475	4.800264435504042	4.890680759624281	4.8908234337211365	4.82280544728585	5.008744172041581	4.842172503207613	4.893633146521148	4.812889879327935	4.840153963082832
205055_at	6.426007322315446	6.352590114586333	6.38475778899545	6.301496181010523	6.2514287663505455	6.301254447853928	6.382377114435475	6.329733868201973	6.358593226207363	6.390206926732821	6.33125981015885	6.3263832410113805	6.325717283727412	6.294623578125282	6.302631646793677	6.442351482245972	6.427095721104091	6.540159672647529	6.32789719246604	6.370212301829499	6.455290657783913	6.529791941051454	6.437631183046276	6.457922913352019	6.27560866798453	6.373770423993669
205056_s_at	5.379718798560343	5.306336584753755	5.240956680071658	5.304877298037686	5.333525797487612	5.388246172532546	5.285707425877244	5.398063316599262	5.362376455223028	5.237183795005313	5.401043197461292	5.323200855268758	5.347518172074321	5.424947702076536	5.33596874327098	5.328530382877139	5.40692795213085	5.226287664274974	5.241763512825569	5.224072438735222	5.223050255106876	5.3015534532267985	5.176774681597132	5.244155858789036	5.2423349240470385	5.2351141467933
205057_s_at	5.0324349625612355	5.0202990469706545	5.007034919497357	5.0168851644184365	5.239660052786691	5.145102320114821	4.9159073104934885	5.136956698875103	4.947512203668592	5.309852782891221	4.9230208188912865	4.984812863774838	5.007063845610417	4.958097920596111	5.021584105476552	5.115837188949129	5.029186252271587	5.0017156742601445	5.141566425977519	5.07622197685037	5.0357675778249025	5.036084138539826	4.893133602913808	5.11266415166676	5.0598784388873295	5.090760431729835
205058_at	5.251295029776998	5.16164331419085	5.083388969394232	5.0142883632531685	5.140153701960175	5.147587032442474	5.141940005391458	5.0768658087235945	5.027010245543456	5.066980665266525	5.073766856464708	5.021372954537297	5.090488497749813	5.158332266179849	5.19632483695875	5.1698304646021045	5.0974898965074305	5.072970794990156	5.103701295594851	5.094928252636604	5.0878212881058715	5.0600495463629676	4.976325896926698	5.123246595453144	5.141948326512849	5.057750743835499
205059_s_at	5.089147440836476	5.134502415473488	4.898183171877021	5.134427062403414	5.407370125274333	5.490692428662987	5.009494475082182	5.456487904726914	5.217044294440717	5.738386874861469	5.164729293437125	5.1608090534799365	5.168107777119287	5.172421860578444	5.089443912993123	5.26545376773697	5.044946367360937	5.349360932295246	5.397287547031135	5.600790282574295	5.058582530453453	5.127189994157553	5.0038052558790085	5.014420669004895	5.3524204606951145	5.584667502109271
205060_at	5.498016645940484	5.504201489092661	5.558267600420541	5.513677951222077	5.49540289091653	5.472445492081007	5.560957790281926	5.4705949471729	5.5166431018428375	5.533923524287192	5.583227547733661	5.54496449481489	5.516862831633054	5.555696604116131	5.574444478962601	5.560500783050432	5.59116447915921	5.476648392745849	5.551734631029098	5.539141346526437	5.577732977924401	5.585406717233209	5.544557700251711	5.546212580900433	5.562044153358537	5.595179061429156
205061_s_at	5.92557403788902	5.931520334219187	6.018390884174999	5.953845603033356	5.813136058496582	5.792602469378528	6.012065954362018	5.7950669593692465	5.870046481588295	5.736526989634878	5.948497314010685	5.888192907739587	5.985572322600936	5.943771121055238	6.051306521864812	5.841417978558539	5.8625919561649695	5.825165452057789	5.799393424218121	5.687466828927443	5.848827684421957	5.870072105490333	5.815484550125113	5.865095489259614	5.817447966855169	5.685309228292626
205062_x_at	5.683395784597997	5.7102095291448345	5.548195180972636	5.5659189120921875	5.728274027160954	5.689127605991102	5.613440210718167	5.676632707125679	5.675567945554449	5.793909487550515	5.543975772179778	5.70934628089759	5.669700122170498	5.6402629875678505	5.667739895093553	5.758776620862225	5.71809904830585	5.769677146236661	5.811472265621486	5.806970387178939	5.785527571226799	5.796597689441263	5.747770695259566	5.837581450941329	5.782538648604076	5.799638920259059
205063_at	5.375255685199416	5.329036067408633	5.44785332433171	5.3188427098114825	5.165261882016223	5.075711405210366	5.412468942973749	5.220331494842039	5.201798598919722	5.318405827809956	5.232639782845971	5.2301295302920625	5.383677285552175	5.217766226284151	5.431469606357041	5.311390309791928	5.264986703735666	5.279880663072085	5.345028160306811	5.291227773825758	5.466190116645377	5.461824894983484	5.4747504680392325	5.407672019862939	5.254185171544663	5.278333784028483
205064_at	4.930574885521459	4.847849882104038	4.8057231620968315	4.875952177385546	4.970181482189715	4.868945469769146	4.862048393952263	4.835452019638999	4.836700171600731	4.83975916815175	4.905534592906725	4.878591598909196	4.970161944459718	4.848517625571238	4.854140129681419	4.799233030018848	4.89201588242003	4.842764397537527	4.881391940103022	4.8681161570864635	4.916797143837796	4.806702676615168	4.817928396708984	4.8251253007945625	4.844275514499735	4.8448617003449534
205065_at	4.829564036023193	4.873473427141417	4.940843016499771	4.804684561568423	4.832671086184742	4.897481867082491	4.897788368229157	4.829674113970938	4.8475910007791265	4.837860059886899	4.877459220026786	4.821043452503768	4.913985795556966	4.969984141637423	4.795685744105093	4.9402935975851285	4.883932302554033	4.919053719146865	4.83666149484519	4.8064922302906075	4.947730906618533	4.747265390991753	4.821124122240976	4.868226038919759	4.8303163639482944	4.7575921490195086
205066_s_at	5.180603294246897	5.0110613598852325	5.11724891390865	5.039258537660325	5.036562388046124	5.240660766027151	5.621010066776206	5.031034684339954	5.040049749358342	5.059980311323423	5.317090252902572	5.12141065903803	5.088343934771953	5.112075448783929	5.08993399443613	5.1994552827076665	5.357041608721252	5.801757335210793	5.16698429028696	5.036602875408464	5.1973337322519155	5.420489593644633	5.253517061837737	5.683281460183997	5.083552514010603	5.07976810226014
205067_at	6.268796492778087	5.151716810842416	5.588566096484527	6.189241084609683	5.314653407485048	6.21146676139987	6.526833960304086	6.401294442933573	6.071773426437577	5.3336687504132145	6.3857271086687675	6.296477924223823	5.425670622251802	5.6872580686440095	5.526289109874254	6.30563617092689	6.071587451017881	6.412928201260748	5.918844357136655	6.392548584189542	6.38066350348255	6.238972046586239	6.488479759930377	6.439893262312241	5.87789168916386	6.395921770532149
205068_s_at	5.348043307256038	5.214191703616715	5.292695834883948	5.209688446807404	5.235507884030637	5.405252421386065	5.415698988829394	5.317015484358527	5.347615952330672	5.250882449535255	5.400405021840253	5.454310338078928	5.31272510386149	5.357514028512296	5.240757699689683	5.29480496247371	5.363665177462679	5.491526135631544	5.27528653216734	5.3888118660806645	5.3369386604578635	5.473006570247101	5.298137276298558	5.391269353176227	5.329391301973811	5.420451475958802
205069_s_at	4.901999786432393	5.086670076577575	4.944553235486304	5.005712049292449	5.0357830186372174	4.878564930991155	4.896768238815968	4.931915017318157	4.908242363079474	4.937392365482745	4.894334758787845	4.881135861300756	4.9021068199368	4.902357599944632	4.890251668126647	4.908324973146601	4.96575596822095	4.9676721355938485	4.782170068292861	4.922841612196754	4.89137713910212	4.9917039080459205	4.882405376066087	4.903156928440496	4.921784004195462	4.912058848830899
205070_at	6.05659248077896	6.014755518074888	6.015422612331835	6.038560620209692	6.062477758844917	6.041660001886849	5.9414097179894485	5.956008333196145	6.033671601843063	6.050185659340953	5.902407105585734	6.06428500671404	5.989125950680903	6.008038750226149	6.017555761474083	6.159710078707403	5.952985335194457	6.0741932043170666	6.127727442494201	6.031987003083109	6.067586509504849	6.164296797783789	6.0463228705417285	6.1015688325269375	6.039506970619731	6.032518266586107
